Protein ID,Log2 fold change
H53_EL_RM_vs_H53_LL_RM,-0.199248116
H53_EL_RM_vs_H53_LL_RM,-0.779641412
H53_EL_RM_vs_H53_LL_RM,-0.05514544
H53_EL_RM_vs_H53_LL_RM,0.748704593
H53_EL_RM_vs_H53_LL_RM,-0.51064187
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,0.60419683
H53_EL_RM_vs_H53_LL_RM,-0.248700563
H53_EL_RM_vs_H53_LL_RM,0.493833961
H53_EL_RM_vs_H53_LL_RM,-0.230170683
H53_EL_RM_vs_H53_LL_RM,2.587025885
H53_EL_RM_vs_H53_LL_RM,-0.28098381
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,-0.702571084
H53_EL_RM_vs_H53_LL_RM,0.741726821
H53_EL_RM_vs_H53_LL_RM,0.866829849
H53_EL_RM_vs_H53_LL_RM,0.707218087
H53_EL_RM_vs_H53_LL_RM,0.362933956
H53_EL_RM_vs_H53_LL_RM,-1.27493823
H53_EL_RM_vs_H53_LL_RM,1.897762887
H53_EL_RM_vs_H53_LL_RM,0.042900203
H53_EL_RM_vs_H53_LL_RM,-0.184220154
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,0.538891643
H53_EL_RM_vs_H53_LL_RM,0.594717851
H53_EL_RM_vs_H53_LL_RM,0.454100768
H53_EL_RM_vs_H53_LL_RM,0.587144313
H53_EL_RM_vs_H53_LL_RM,-0.031508291
H53_EL_RM_vs_H53_LL_RM,3.674574887
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,-0.467040825
H53_EL_RM_vs_H53_LL_RM,0.211816921
H53_EL_RM_vs_H53_LL_RM,0.656334771
H53_EL_RM_vs_H53_LL_RM,0
